,price,ID,vehicle_type,year,transmission,horsepower,km,fuel_type,brand
390,5900,8072940190,sports_tourism_van,2013,manual,90,90000,gas,Renault
391,2800,8074292361,small_car,2019,automatic,120,17900,diesel,Alfa Romeo
392,24350,8072939757,suv,2019,automatic,115,7000,diesel,VW
393,9500,8072940775,sports_tourism_van,2015,manual,120,160000,diesel,Peugeot
394,7000,8048321910,small_car,2017,manual,120,98960,diesel,Volvo
395,9150,8074848633,suv,2017,manual,134,27000,diesel,Opel
396,5500,8073090589,suv,2019,manual,130,22012,diesel,Peugeot
397,22990,8072257908,large_family_car,2011,automatic,184,224000,diesel,BMW
398,34900,8073526681,sports_tourism_van,2014,automatic,204,92000,diesel,Mercedes-Benz
399,11200,8060217631,small_car,2016,manual,105,20468,diesel,SEAT
400,12500,8075358360,coupé,2010,manual,110,160000,diesel,Renault
401,31749,8062599113,coupé,2014,automatic,204,107000,diesel,BMW
402,16499,8062354423,small_car,2009,Semi-automática,71,32500,gas,Smart
403,13500,8069761436,large_family_car,2006,automatic,231,135000,gas,Mercedes-Benz
404,31000,8075107079,small_car,2019,manual,82,10390,gas,Citroën
405,10500,8075358658,suv,2014,manual,90,35500,gas,Mitsubishi
406,25999,8074849515,small_car,2017,automatic,170,60000,electric,BMW
407,9875,8070042388,sports_tourism_van,2017,manual,110,74000,diesel,Renault
408,18000,8073527941,sports_tourism_van,2013,automatic,204,165000,diesel,Mercedes-Benz
409,25900,8066203767,suv,2004,manual,110,260000,diesel,Ford
410,18000,8062463512,suv,2017,automatic,177,26000,diesel,Mercedes-Benz
411,12990,8066888947,sports_tourism_van,2007,automatic,177,122000,diesel,BMW
412,6950,8067928749,suv,2014,manual,110,90000,diesel,Nissan
413,26749,8054681668,large_family_car,1998,manual,180,205000,gas,Audi
414,24990,8038517484,small_car,2018,manual,100,68567,diesel,Citroën
415,35999,8074837882,sports_tourism_van,2003,manual,150,177000,diesel,BMW
416,28999,8074213512,sports_tourism_van,2017,manual,95,45000,diesel,Fiat
417,7000,8071942276,small_car,2017,manual,75,102634,diesel,Citroën
418,15500,8074848438,sports_tourism_van,2012,manual,105,190000,diesel,Skoda
419,18000,8074843383,small_car,2010,manual,125,185169,gas,SEAT
420,31000,8072578885,large_family_car,1998,manual,118,165000,gas,BMW
421,31749,8073587241,coupé,2013,manual,400,85000,gas,Porsche
422,26749,8075355026,suv,2004,manual,174,275000,diesel,VW
423,5500,8070660243,small_car,2017,manual,69,24000,gas,Fiat
424,19900,8073984285,small_car,2011,manual,60,97200,gas,Kia
425,15500,8074843332,sports_tourism_van,2015,automatic,170,181000,diesel,Mercedes-Benz
426,27490,8075355856,small_car,2014,manual,109,65000,diesel,Mercedes-Benz
427,11200,8047887334,small_car,2016,manual,100,35987,gas,Honda
428,35999,8073058300,sports_tourism_van,2000,manual,115,368000,diesel,VW
429,24990,8051547918,sports_tourism_van,2015,automatic,177,166000,diesel,Mercedes-Benz
430,9150,8071138579,suv,2016,automatic,120,120000,diesel,Peugeot
431,14800,8037830341,large_family_car,2013,manual,105,154000,diesel,Skoda
432,6950,8074051154,small_car,2017,manual,90,107564,diesel,Ford
433,5900,8074845505,small_car,2012,manual,115,212000,diesel,Volvo
434,7000,8054868300,cabrio,2000,manual,140,117000,gas,Mazda
435,11200,8059408424,sports_tourism_van,2014,automatic,136,137885,hybrid,Toyota
436,18000,8075258362,large_family_car,2015,automatic,184,92400,diesel,BMW
437,24350,8074847143,sports_tourism_van,2003,manual,75,213000,diesel,Peugeot
438,25999,8070143656,large_family_car,2012,manual,184,134000,diesel,BMW
439,2800,8075599190,small_car,2019,manual,90,19500,gas,Renault
440,22990,8073861676,sports_tourism_van,2017,automatic,190,43514,diesel,BMW
441,7000,8074048329,sports_tourism_van,2011,manual,85,169735,diesel,Renault
442,16499,8072857711,cabrio,2018,manual,116,14747,gas,Audi
443,9875,8067349978,small_car,1997,manual,82,297000,diesel,Opel
444,10500,8074187919,sports_tourism_van,2016,automatic,170,110000,diesel,Mercedes-Benz
445,24350,8069100111,small_car,2017,manual,105,33000,gas,Opel
446,26749,8064765687,sports_tourism_van,2018,manual,90,43001,diesel,Renault
447,31000,8074299849,small_car,2018,manual,90,36100,gas,Renault
448,11200,8072857954,small_car,2018,manual,109,20361,diesel,Mercedes-Benz
449,14800,8072857910,cabrio,2019,manual,140,5060,gas,Fiat
450,11200,8072483101,small_car,2019,automatic,116,14987,diesel,Mercedes-Benz
451,13500,8071693320,coupé,2013,automatic,186,155000,diesel,BMW
452,6950,8055533756,sports_tourism_van,2008,automatic,170,226000,diesel,VW
453,27490,8075275090,suv,2019,manual,115,27897,diesel,Renault
454,24990,8072012313,sports_tourism_van,2012,automatic,204,174000,hybrid,Mercedes-Benz
455,14800,8074369182,suv,2002,manual,200,296000,GPL,Volvo
456,16499,8073214963,suv,2014,automatic,258,143000,diesel,Land Rover
457,5900,8058054015,suv,2017,automatic,190,18000,diesel,Volvo
458,9875,8045841384,small_car,2018,automatic,116,23219,diesel,BMW
459,22990,8073983144,small_car,2013,manual,105,110000,diesel,SEAT
460,14800,8073551170,small_car,2020,manual,116,1300,diesel,BMW
461,8500,8073558057,small_car,2019,automatic,90,6000,gas,Smart
462,27490,8041688101,sports_tourism_van,2017,automatic,177,25000,diesel,Peugeot
463,31000,8074840106,small_car,2016,manual,105,60000,gas,Opel
464,2800,8073861683,sports_tourism_van,2018,manual,120,37303,diesel,Volvo
465,25999,8073385584,suv,2019,manual,90,8815,diesel,Renault
466,31000,8075618690,cabrio,2017,automatic,85,15000,gas,Fiat
467,18000,8073370670,large_family_car,2018,manual,130,20693,diesel,Renault
468,10500,8069510134,sports_tourism_van,2017,manual,120,80000,diesel,Ford
469,9150,8075740967,small_car,2017,manual,120,156611,diesel,Peugeot
470,12500,8038397620,suv,2006,automatic,185,229500,diesel,Volvo
471,22990,8074044608,coupé,2010,manual,125,89000,hybrid,Honda
472,35999,8074047335,suv,2017,manual,120,132400,diesel,Peugeot
473,12500,8070317227,small_car,2017,manual,120,83435,diesel,Ford
474,25900,8068019078,sports_tourism_van,2019,automatic,194,11000,diesel,Mercedes-Benz
475,25999,8074838494,sports_tourism_van,2014,manual,130,125000,diesel,Renault
476,12990,8075186277,sports_tourism_van,2018,manual,110,30911,diesel,Renault
477,26749,8072078940,small_car,2010,manual,85,147097,diesel,Renault
478,15500,8068703630,suv,2015,automatic,170,85000,diesel,Mercedes-Benz
479,15500,8073386939,sports_tourism_van,2019,manual,115,7970,diesel,Renault
480,28999,8061738116,small_car,2010,manual,170,82500,gas,Alfa Romeo
481,18000,8060595225,sports_tourism_van,2013,automatic,204,160000,diesel,Mercedes-Benz
482,11200,8067300388,suv,2016,automatic,258,69486,diesel,Mercedes-Benz
483,25900,8072859110,small_car,2018,manual,120,40352,diesel,Volvo
484,9500,8074047218,cabrio,2011,automatic,170,128000,diesel,Mercedes-Benz
485,31749,8074047021,coupé,2011,automatic,177,167000,diesel,Mercedes-Benz
486,19900,8075186285,suv,2018,manual,110,40975,diesel,Renault
487,9875,8073789260,sports_tourism_van,2018,manual,120,19554,diesel,Fiat
488,24990,8074497367,suv,2015,manual,120,166976,diesel,Citroën
489,9150,8073370513,suv,2019,manual,140,8426,gas,Nissan
490,9150,8069256918,sports_tourism_van,2017,automatic,110,92000,diesel,Renault
491,12990,8073386792,large_family_car,2008,manual,177,206800,diesel,BMW
492,10500,8075274984,sports_tourism_van,2014,manual,143,89167,diesel,BMW
493,27490,8075264137,sports_tourism_van,2018,automatic,110,70000,diesel,Renault
494,34900,8065788146,sports_tourism_van,2013,automatic,115,176500,diesel,Peugeot
495,13500,8067796192,sports_tourism_van,2017,automatic,110,48896,diesel,Renault
496,19900,8069983251,small_car,2017,manual,90,76000,diesel,Renault
497,5500,8060419806,sports_tourism_van,2014,automatic,136,100000,hybrid,Toyota
498,9500,8074613846,sports_tourism_van,2002,manual,143,299000,diesel,Mercedes-Benz
499,35999,8074614838,small_car,2010,manual,90,153000,diesel,MINI
500,27490,8075186325,sports_tourism_van,2018,manual,115,54303,diesel,SEAT
501,24990,8067547312,suv,2002,manual,125,231254,diesel,Opel
502,6950,8073267320,suv,2015,automatic,204,133000,hybrid,Mitsubishi
503,35999,8075186323,suv,2018,manual,90,26531,gas,Renault
504,31749,8075186265,sports_tourism_van,2019,manual,90,19056,gas,Renault
505,31000,8073521977,sports_tourism_van,2017,automatic,134,68200,diesel,Mercedes-Benz
506,9150,8074939671,small_car,2018,manual,90,22598,gas,Renault
507,25900,8059414879,coupé,2016,automatic,190,149984,diesel,BMW
508,6950,8073522516,suv,2018,automatic,462,24000,gas,Porsche
509,11200,8064550967,small_car,2013,automatic,90,105000,diesel,Peugeot
510,19900,8059308013,small_car,2016,automatic,116,139955,diesel,BMW
511,2800,8074044586,suv,2006,automatic,240,197000,diesel,Audi
512,27490,8075343424,sports_tourism_van,2010,manual,204,230000,diesel,Mercedes-Benz
513,14800,8073522570,sports_tourism_van,2009,manual,105,150500,diesel,Audi
514,25999,8075186315,small_car,2019,manual,90,14084,gas,Renault
515,18000,8075736744,suv,2007,automatic,109,212000,diesel,Mercedes-Benz
516,34900,8074041792,suv,2014,automatic,100,141293,diesel,Peugeot
517,5900,8058921166,large_family_car,2017,automatic,180,87000,diesel,Jaguar
518,16499,8058035279,suv,2011,manual,90,161388,diesel,SEAT
519,5500,8072564622,small_car,2009,manual,110,155000,diesel,VW
520,24350,8066750140,small_car,2014,manual,120,140000,diesel,Peugeot
521,7000,8068838911,suv,2005,manual,190,84390,diesel,Land Rover
522,10500,8070379353,small_car,2014,manual,109,167500,diesel,Mercedes-Benz
523,9875,8054159798,small_car,2017,manual,109,34700,diesel,Mercedes-Benz
524,28999,8075186356,small_car,2018,manual,75,43796,gas,VW
525,25999,8073141618,small_car,2011,manual,95,116230,diesel,Alfa Romeo
526,2800,8059534135,small_car,2015,manual,115,77495,diesel,Volvo
527,7000,8065748403,small_car,2016,manual,150,168534,diesel,BMW
528,34900,8043568499,sports_tourism_van,2015,automatic,190,168881,diesel,BMW
529,15500,8073519794,sports_tourism_van,2014,manual,140,166000,diesel,Ford
530,9150,8057775819,suv,2018,manual,90,11000,gas,Renault
531,19900,8072673761,suv,2005,automatic,190,325000,diesel,Land Rover
532,15500,8070988465,small_car,2016,automatic,110,29966,electric,Nissan
533,25999,8071240056,small_car,2015,manual,95,159029,diesel,Opel
534,12500,8074054939,sports_tourism_van,2015,manual,120,163989,diesel,Peugeot
535,25900,8074565670,small_car,2011,manual,110,169000,diesel,Ford
536,22990,8073519420,sports_tourism_van,2008,manual,125,286400,diesel,Ford
537,2800,8061466932,small_car,2018,manual,75,20695,gas,SEAT
538,25999,8069272128,small_car,2017,manual,100,21000,gas,Renault
539,9875,8074830195,small_car,2005,automatic,95,98950,gas,Mercedes-Benz
540,12500,8074041467,small_car,2005,manual,90,274000,diesel,Toyota
541,13500,8046729266,suv,2016,manual,150,161555,diesel,BMW
542,13500,8074565006,large_family_car,2009,automatic,245,215000,diesel,BMW
543,14800,8065239873,sports_tourism_van,2015,manual,120,146300,diesel,Peugeot
544,26749,8075342456,small_car,2015,manual,116,88000,diesel,BMW
545,31749,8070881614,small_car,2017,manual,116,42000,diesel,BMW
546,34900,8066035604,suv,2010,manual,150,197500,diesel,Nissan
547,10500,8075275066,small_car,2019,manual,70,7191,gas,Renault
548,8500,8073535786,small_car,2015,automatic,110,99000,diesel,Mercedes-Benz
549,10500,8074830493,coupé,2014,automatic,431,70163,gas,BMW
550,24990,8073883512,sports_tourism_van,2016,manual,109,139991,diesel,Mercedes-Benz
551,26749,8074833393,small_car,2015,manual,112,143500,diesel,BMW
552,16499,8053900575,sports_tourism_van,2016,manual,109,59000,diesel,Mercedes-Benz
553,26749,8067777927,sports_tourism_van,2015,manual,120,76000,diesel,Ford
554,16499,8054928282,suv,2017,automatic,150,29257,diesel,VW
555,5500,8074607986,small_car,2009,manual,92,95000,diesel,Citroën
556,35999,8046627941,suv,2009,automatic,250,273000,diesel,Porsche
557,14800,8074941662,small_car,2016,automatic,170,45880,electric,BMW
558,16499,8070694720,suv,2017,manual,110,119000,diesel,Renault
559,9150,8075681500,suv,1972,manual,75,27700,diesel,Land Rover
560,6950,8074992761,small_car,2017,manual,120,48385,diesel,Volvo
561,24350,8061981982,sports_tourism_van,2013,manual,90,199000,diesel,Renault
562,6950,8074791116,small_car,2011,manual,90,147000,diesel,VW
563,5900,8065824973,suv,2005,manual,115,255600,diesel,Nissan
564,24350,8066204529,sports_tourism_van,2014,manual,136,188000,diesel,Mercedes-Benz
565,22990,8042200892,sports_tourism_van,2015,manual,150,159000,diesel,Audi
566,5500,8066071047,suv,2017,manual,110,119000,diesel,Renault
567,13500,8071234192,small_car,2015,manual,95,171234,diesel,MINI
568,5900,8046610263,sports_tourism_van,2014,manual,114,114894,diesel,Volvo
569,7000,8075692364,sports_tourism_van,2015,manual,120,107200,diesel,Peugeot
570,11200,8058388654,small_car,2012,manual,156,89000,gas,Peugeot
571,26749,8066544852,sports_tourism_van,2012,manual,110,133000,diesel,Renault
572,7000,8074212300,suv,2014,manual,120,65000,diesel,Peugeot
573,11200,8064030219,suv,2018,manual,150,7211,diesel,VW
574,14800,8075600203,small_car,2014,manual,190,198000,diesel,Volvo
575,27490,8073535043,large_family_car,2015,manual,110,60000,diesel,Audi
576,8500,8074608048,large_family_car,2018,automatic,150,46000,diesel,VW
577,31000,8074147665,suv,2014,automatic,218,260000,diesel,BMW
578,35999,8073610096,sports_tourism_van,2017,automatic,110,139000,diesel,Renault
579,31000,8060382722,sports_tourism_van,2015,automatic,200,81200,hybrid,Peugeot
580,24350,8074941588,large_family_car,2017,automatic,170,65000,diesel,Mercedes-Benz
581,9500,8074040710,sports_tourism_van,2014,manual,95,146000,diesel,Renault
582,31749,8072259799,sports_tourism_van,2014,automatic,205,153000,diesel,BMW
583,12990,8075591800,sports_tourism_van,2002,manual,143,240000,diesel,Mercedes-Benz
584,13500,8073881200,small_car,2016,manual,102,93000,diesel,MINI
585,18000,8070909977,small_car,2007,Semi-automática,71,47640,gas,Smart
586,5900,8075599380,coupé,2014,manual,184,94000,diesel,BMW
587,34900,8075063354,suv,2015,manual,115,151965,diesel,Citroën
588,28999,8059029984,cabrio,2003,Semi-automática,320,105000,gas,Porsche
589,26749,8070327123,large_family_car,2004,manual,245,18000,GPL,Subaru
590,8500,8074513189,small_car,2000,manual,75,250000,diesel,VW
591,12500,8074827137,suv,2009,manual,106,155000,diesel,Nissan
592,18000,8074635340,small_car,2013,manual,70,113384,diesel,Peugeot
593,25900,8046723009,sports_tourism_van,2012,automatic,204,97000,diesel,Mercedes-Benz
594,8500,8075595232,small_car,2014,manual,184,141000,diesel,SEAT
595,19900,8071025773,small_car,2011,manual,112,152000,diesel,MINI
596,8500,8075629386,suv,2019,manual,115,30975,diesel,Nissan
597,25900,8075254661,small_car,2016,manual,120,88734,diesel,Peugeot
598,24350,8062311980,suv,2018,manual,110,11000,diesel,Nissan
599,15500,8075255058,small_car,2016,automatic,120,114139,diesel,DS
600,2800,8052686046,suv,2017,manual,177,41750,diesel,Nissan
601,2800,8072062848,sports_tourism_van,2015,manual,120,127000,diesel,Peugeot
602,14800,8064210189,suv,2018,automatic,150,24400,diesel,VW
603,27490,8058326282,small_car,2013,automatic,110,36000,electric,Nissan
604,22990,8065418466,small_car,2018,automatic,170,30500,diesel,MINI
605,14800,8070778969,suv,2014,automatic,203,103850,hybrid,Mitsubishi
606,13500,8071022861,sports_tourism_van,2012,manual,165,140000,diesel,BMW
607,9875,8055935841,cabrio,2011,automatic,102,70200,gas,Smart
608,25999,8068724753,small_car,2003,automatic,41,242000,diesel,Smart
609,6950,8073483686,small_car,2019,manual,100,16990,gas,Nissan
610,18000,8074827874,suv,2007,manual,110,156881,diesel,Citroën
611,7000,8062719154,sports_tourism_van,2015,automatic,231,58000,hybrid,Mercedes-Benz
612,12990,8074827676,small_car,2012,manual,203,56000,gas,Renault
613,19900,8072484872,sports_tourism_van,2016,manual,100,65672,diesel,Peugeot
614,18000,8054621790,coupé,2017,manual,320,11700,gas,Ford
615,11200,8061639362,small_car,2017,manual,70,58000,gas,Fiat
616,16499,8066342628,small_car,2016,manual,120,80000,diesel,Ford
617,24990,8057636157,sports_tourism_van,2015,automatic,231,89000,hybrid,Mercedes-Benz
618,13500,8072198660,sports_tourism_van,2016,manual,110,120000,diesel,Renault
619,24350,8065230710,suv,2017,automatic,122,46500,hybrid,Toyota
620,9500,8054917160,small_car,2017,manual,82,76877,diesel,Peugeot
621,28999,8075515579,large_family_car,2005,automatic,190,184000,diesel,Mercedes-Benz
622,19900,8073389988,small_car,2008,manual,80,155000,gas,Nissan
623,25900,8071303044,sports_tourism_van,2013,manual,143,197885,diesel,BMW
624,35999,8074825287,small_car,2010,manual,105,147000,diesel,VW
625,15500,8074865896,sports_tourism_van,2006,manual,150,263900,diesel,Opel
626,5500,8075294893,suv,2016,manual,150,86000,diesel,Ford
627,12990,8075166434,sports_tourism_van,2017,manual,110,95000,diesel,Renault
628,34900,8060752975,coupé,1987,manual,170,201200,gas,BMW
629,5900,8074824403,coupé,2017,automatic,367,45000,gas,Mercedes-Benz
630,26749,8075515553,small_car,2006,manual,105,220000,diesel,SEAT
631,31749,8075515614,small_car,2008,manual,75,148000,diesel,Fiat
632,25900,8074745798,small_car,2008,manual,75,74600,gas,Mazda
633,7000,8075051496,suv,2017,manual,95,23600,diesel,Fiat
634,12500,8068256245,small_car,2015,manual,85,78000,gas,Fiat
635,9150,8040357222,suv,2011,manual,115,159000,diesel,Mazda
636,18000,8071541818,suv,2003,manual,100,187000,GPL,Opel
637,6950,8074038717,coupé,2016,automatic,190,135000,diesel,BMW
638,24990,8067349569,sports_tourism_van,2014,manual,115,185000,diesel,Volvo
639,25999,8075515471,small_car,2018,manual,85,43230,gas,Ford
640,18000,8064218357,small_car,2010,manual,80,121600,diesel,SEAT
641,11200,8072251244,sports_tourism_van,2011,manual,163,187000,diesel,Citroën
642,5500,8064855856,sports_tourism_van,2015,automatic,204,135000,hybrid,Mercedes-Benz
643,9875,8074530276,small_car,2015,manual,116,147000,diesel,BMW
644,7000,8067062217,small_car,2018,manual,129,9000,gas,Honda
645,22990,8058472190,large_family_car,2016,automatic,422,50000,diesel,Porsche
646,5500,8074821973,sports_tourism_van,2016,automatic,381,23500,gas,Mercedes-Benz
647,16499,8058454246,sports_tourism_van,2012,manual,115,104300,diesel,Volvo
648,2800,8074523964,large_family_car,1989,manual,80,109000,gas,Toyota
649,6950,8074532203,small_car,2017,manual,120,44600,diesel,Peugeot
650,9875,8072929673,small_car,2014,manual,105,113000,diesel,SEAT
651,26749,8070380012,sports_tourism_van,2014,manual,115,125000,diesel,Ford
652,24990,8057065477,sports_tourism_van,2014,automatic,231,207000,hybrid,Mercedes-Benz
653,11200,8071239114,sports_tourism_van,2016,manual,110,70900,diesel,Renault
